,0
65473,4603.051386056371
65474,397482.1987097135
65475,498550.2583736852
65476,1595295.0497686893
65477,352320.61153059546
65478,875398.7896855361
65479,467985.41249730875
65480,556072.6510614976
65481,475105.9999373139
65482,998183.3467814024
65483,1289104.1135260807
65484,481029.28611846553
65485,2844.1187509310125
65486,7290.129297496308
65487,534844.1042574182
65488,500667.67136057565
65489,673145.8115631257
65490,749762.6668820485
65491,1969533.2877540707
65492,577946.0434194935
65493,4577.207099033027
65494,4968.402767270877
65495,1014524.8833844536
65496,3084.1955953199686
65497,724562.2382966838
65498,488596.94834331336
65499,3945.6701162358127
65500,827272.7841057056
65501,864981.242544653
65502,261897.64455811933
65503,534663.1968281785
65504,608921.4292715596
65505,505117.1154835052
65506,517737.3032902161
65507,656878.1603578056
65508,812962.7687053862
65509,1001853.214227833
65510,459549.4326717281
65511,434718.8573491494
65512,411619.8476866572
65513,2639.7810767453707
65514,1364318.1509371593
65515,3629.9903650170113
65516,3936.598359477101
65517,286601.68040947436
65518,461199.59978537867
65519,764278.4362635143
65520,2673.669982420498
65521,852259.3811132688
65522,982808.7543604887
65523,821435.5014008535
65524,845953.1287156119
65525,3836.221894769367
65526,488791.3286975383
65527,550791.6569193843
65528,2930.5954296758828
65529,4956.289758982715
65530,2294863.2606756818
65531,3402.23543249
65532,3718.9378359288985
65533,583806.6963601134
65534,704834.5428270526
65535,451610.4318056285
65536,731791.5786902093
65537,718583.9634637263
65538,806318.5712316004
65539,5634.242779446358
65540,635103.4265670489
65541,2017981.8200504777
65542,194720.7372572962
65543,590432.0127115622
65544,573920.3579310899
65545,652297.5216126236
65546,572745.3358978974
65547,1127145.7611375274
65548,1111369.7518191328
65549,2993.89540405412
65550,439771.19622787647
65551,798308.9590895876
65552,568268.2317119368
65553,341977.37126115145
65554,437718.6638391278
65555,534054.9981027849
65556,1177435.4176512302
65557,4152.949015022531
65558,2768.1609540576624
65559,398864.09085452347
65560,2981.7727376621683
65561,4469.366427580682
65562,470064.3420870308
65563,6129.593144889724
65564,549191.7446023923
65565,833011.3013285181
65566,560982.9573536211
65567,4073.385796203076
65568,1409864.6170794666
65569,5155.6800904229085
65570,289084.5334651336
65571,825704.0282144602
65572,786914.4986173393
65573,884597.0958851357
65574,671643.2584208386
65575,669053.4187674901
65576,527010.9085097994
65577,392485.03662450076
65578,396704.58950545825
65579,380539.2667959128
65580,907040.2921242403
65581,2876.2205023768897
65582,1121486.5226798204
65583,688564.2429642698
65584,512062.8636468514
65585,465701.6307063655
65586,453575.50927997613
65587,3467.672959435285
65588,753110.639423554
65589,4306.214708030492
65590,437003.0513954905
65591,526105.3446930355
65592,431953.3747662949
65593,3962.719992120207
65594,1370964.8199618913
65595,4681.497601781614
65596,562802.5741892746
65597,1132067.5960941315
65598,558640.5723452879
65599,381193.08954626997
65600,4624.661086881929
65601,4670.282782204096
65602,725114.4463929565
65603,1687791.3878578208
65604,410855.6473711906
65605,564686.4047962545
65606,375367.7825213712
65607,1086731.879098098
65608,595761.2393804053
65609,3405.937143751106
65610,551836.9403385532
65611,2794.219447189329
65612,928382.9578824602
65613,958925.4997451805
65614,839898.7478456263
65615,961721.71800962
65616,2960.5053842120415
65617,570203.3285051197
65618,363347.227795202
65619,1278012.8911300127
65620,835648.5484786496
65621,668286.0461224667
65622,1339357.415191096
65623,576609.79089713
65624,551670.4078344194
65625,618468.5411879579
65626,569129.7905189925
65627,934323.6760598393
65628,742607.4148262311
65629,3513.4115265619125
65630,518683.859319451
65631,667329.4756501813
65632,1640690.0534868669
65633,935558.1464032475
65634,985934.0874168844
65635,433571.97113138094
65636,486154.7020814381
65637,710838.5271531258
65638,471598.9373973873
65639,656562.6233548479
65640,284343.0755934453
65641,4119.3193157627165
65642,426451.3959136748
65643,637493.2743253801
65644,377561.8854281528
65645,793801.7881470094
65646,909874.1794407665
65647,852379.5333757042
65648,764529.6312401538
65649,474802.75884430466
65650,3369.6819066156827
65651,719643.0138942975
65652,500655.68069129944
65653,1135541.9330198036
65654,669448.7152950229
65655,719342.1838255613
65656,730769.0857314636
65657,1285511.5439937955
65658,950010.1033040355
65659,1845651.8333201546
65660,945619.9710715428
65661,453963.2897276554
65662,646258.8384564964
65663,586972.425830789
65664,630280.4451282531
65665,388868.8617453636
65666,853781.095272689
65667,2607.075349610986
65668,401110.6351563149
65669,4858.521789145555
65670,294440.6143023735
65671,2939.518331853611
65672,344845.5758582705
65673,497853.1298528682
65674,641568.3668497571
65675,949822.818225713
65676,750721.2274580378
65677,5128.518882630141
65678,677447.1861967415
65679,371473.7232710359
65680,920889.2669787997
65681,643350.8582054347
65682,474382.77716809657
65683,380466.8525025539
65684,481969.3522773094
65685,914708.6657678388
65686,1413726.9355998363
65687,4768.050605938665
65688,1194015.6537791935
65689,510408.92539490666
65690,535764.6863223526
65691,378645.90421965887
65692,960506.7102869045
65693,5551.085188083172
65694,499093.6245766164
65695,371618.02373567456
65696,477445.0691737542
65697,537604.8059419564
65698,667580.7708345806
65699,3357.080541476491
65700,713664.6379113356
65701,683374.3007518285
65702,958118.6473905445
65703,5571.639976942162
65704,3854.043957394249
65705,656327.5608975564
65706,2953.77699767792
65707,623790.8666427553
65708,788352.2963676002
65709,570063.2259853476
65710,499419.24709913513
65711,670419.4004824561
65712,428916.6989826441
65713,583658.4989539256
65714,562196.7817672787
65715,5007.489516222384
65716,398081.72307454277
65717,414120.19436837384
65718,4248.418711403873
65719,290293.35964887694
65720,772962.4282867621
65721,1154595.4964382646
65722,2194476.10177033
65723,537082.4445870431
65724,567085.9347421055
65725,884590.5110918074
65726,555086.8332623417
65727,1351865.1718542448
65728,3713.7349194011535
65729,446452.97532154777
65730,605039.5014255192
65731,577937.9313862317
65732,432140.5420730373
65733,677129.6539227843
65734,3703.4960200305522
65735,489511.01554097823
65736,337932.1302684861
65737,1383109.992074493
65738,464066.45157820947
65739,546786.3255500504
65740,238604.92886686567
65741,1121728.6019744093
65742,569269.4491323769
65743,606716.4530481709
65744,1996157.028449423
65745,281127.37894839613
65746,726243.9562383561
65747,4170.070135860235
65748,216827.9793293895
65749,835916.071248244
65750,297404.40802327136
65751,895974.0722789239
65752,4007.758365623878
65753,877759.9752050122
65754,367487.89324391756
65755,3353.372908312587
65756,395491.0770632217
65757,894380.2407189816
65758,581656.5943172814
65759,686207.6857271135
65760,666187.3472915936
65761,704550.6272924636
65762,3985.9601521568334
65763,923544.5652900542
65764,470388.2531374828
65765,448965.25315660954
65766,620708.127811279
65767,1078390.301644698
65768,3738.2045509093637
65769,868036.4769390273
65770,545474.9161462784
65771,3338.2582209268894
65772,1011485.2995970309
65773,4147.594549381046
65774,375648.2133028466
65775,628715.3677865837
65776,1302359.2496338943
65777,506711.3759609321
65778,1013936.5683765439
65779,4060.2242114392106
65780,388268.583890201
65781,685597.3518039148
65782,3201.6667076277276
65783,959728.676125147
65784,4768.384006822858
65785,3150.271492050697
65786,648048.5982302515
65787,814282.841009251
65788,761928.9114611871
65789,4331.353723014169
65790,1614550.310164259
65791,390923.8105261621
65792,734081.6194243574
65793,1015189.5631060568
65794,760015.6692242223
65795,554242.4559663679
65796,940259.7812118271
65797,239757.83724395884
65798,3131.5193639417525
65799,565148.8285366719
65800,559899.4337833357
65801,7458.631174311391
65802,3710.180612561188
65803,614980.1713788713
65804,938409.521750375
65805,353758.8869502023
65806,1188520.3069178583
65807,360360.7920342717
65808,684928.0769537542
65809,686842.0712023354
65810,498599.926513155
65811,668342.4467768476
65812,636853.6603622928
65813,5163.559586979783
65814,514215.6592059836
65815,6401.931473453374
65816,513231.9994184808
65817,1058700.940885728
65818,911057.8688975829
65819,3896.3193797938716
65820,779740.8170709707
65821,557380.2942164718
65822,978706.2506063991
65823,1466433.1637607524
65824,295977.5825977607
65825,389616.7267422947
65826,492418.6052823305
65827,1282397.364911908
65828,644605.7529678921
65829,536746.6368217793
65830,1159250.3961980937
65831,473950.8325189363
65832,608618.6342908602
65833,3206.213217386037
65834,1221171.8025611732
65835,1264197.9205556465
65836,4446.932932922632
65837,597599.0206494922
65838,5804.489042035398
65839,505601.9509003141
65840,639591.7850185257
65841,552443.1780293133
65842,727970.8352622789
65843,410888.20760152134
65844,3749.3489925554372
65845,644280.9949818474
65846,601158.1396620026
65847,551530.1970835655
65848,762971.3239287235
65849,850966.9208931475
65850,380814.00151475304
65851,365836.94043378695
65852,546880.5395760451
65853,675920.2830594433
65854,818335.4876415342
65855,4117.7706011783675
65856,4609.432799042009
65857,656371.1641889991
65858,353535.89038585103
65859,3908.0974791375997
65860,453810.7075322442
65861,3993.660042842439
65862,801466.8940497786
65863,479870.4667200651
65864,605072.5904505796
65865,664476.8576785024
65866,698927.7468564023
65867,676368.1606327911
65868,704702.2342785452
65869,933040.4135512845
65870,1190136.2024127953
65871,398550.46546431485
65872,605016.5267578403
65873,834377.2836138178
65874,821519.5655474461
65875,570176.6200096266
65876,476433.33423500886
65877,3405.92479326628
65878,491857.5928280645
65879,755682.7688592247
65880,843993.2463071044
65881,499410.8900886637
65882,947574.8268955476
65883,3407.8726825586796
65884,3373.8695622094674
65885,998333.5174352856
65886,1211396.3154746427
65887,495917.62453904416
65888,5210.430858254254
65889,3613.280154209382
65890,1320947.860032075
65891,505669.99128918
65892,1083917.8444527157
65893,634493.475852335
65894,1761673.0167477748
65895,562330.1078340376
65896,4495.766364348525
65897,1141039.980701468
65898,3735.6587687901647
65899,539053.0561115872
65900,823837.227127884
65901,541533.0001093916
65902,4117.879252461557
65903,3390.890918270929
65904,3512.769773797365
65905,1058145.9729213666
65906,1128934.781245446
65907,703960.2798923032
65908,482463.22061582305
65909,3570.8543424641866
65910,3999.38589348365
65911,1194570.1859378177
65912,728086.8309517122
65913,1011641.5327948221
65914,692808.191509626
65915,3418.975153548418
65916,568608.6511668962
65917,583899.3033656598
65918,3609.4748499042357
65919,4481.576541813199
65920,485684.26000161126
65921,357997.430194432
65922,816299.1164653357
65923,1179023.7227721147
65924,3759.4460262328153
65925,784812.777551246
65926,789084.8685161992
65927,531472.7024882456
65928,3466.522781026631
65929,3077.640444929029
65930,1067199.5489460374
65931,4357.120879965069
65932,328675.23264461185
65933,327856.69867574575
65934,1441717.2129355504
65935,696054.294801917
65936,1264950.5573200022
65937,710855.6116762474
65938,445931.3994592782
65939,3489.1697819428714
65940,778095.5534113016
65941,703888.6897147074
65942,378210.390548738
65943,599963.7964774461
65944,4362.133774314577
65945,523967.6974289259
65946,944894.6459939935
65947,519613.1190053075
65948,414746.75505892537
65949,800768.2491633912
65950,386028.2554726621
65951,976255.5663540723
65952,999086.0046272202
65953,3345.3193144979655
65954,574922.6748902112
65955,725204.8882720546
65956,788648.6099343855
65957,1150223.051302607
65958,418903.0377176647
65959,941500.8136615199
65960,811185.8666766835
65961,3771.975216614086
65962,1104454.9612248463
65963,1328055.9556082098
65964,1362838.8203946832
65965,1451630.2648059167
65966,1185793.9594438858
65967,2962.2734819006987
65968,869524.0345778713
65969,649339.1948436274
65970,4830.565997329253
65971,726425.9678510424
65972,1042340.5540792422
65973,352074.9264165166
65974,3413.971059697913
65975,928615.7416481873
65976,598643.3524173447
65977,4441.302137360078
65978,644671.5207938798
65979,342676.3135755323
65980,496640.2923732355
65981,830067.4374362505
65982,890766.6294048097
65983,3454.512858713224
65984,418802.48784071073
65985,502747.9447377243
65986,801880.3279298829
65987,717898.2906343708
65988,3453.933475142135
65989,448169.2359338258
65990,2089716.285611325
65991,455180.2313309181
65992,1515497.2467670518
65993,3366.420153919429
65994,806642.1031315633
65995,2925.6388292529077
65996,859944.0728618415
65997,634804.7422378525
65998,6016.836369249132
65999,3420.816524515336
66000,1067026.3595564638
66001,4634.932257749858
66002,888802.4067339823
66003,1166447.5914114134
66004,1033857.6947632855
66005,808196.2101907124
66006,418588.5288057204
66007,392009.13980115
66008,728215.918813153
66009,1824150.647030987
66010,5480.847684168327
66011,814058.4370976113
66012,594678.723797689
66013,3596.9453075304787
66014,441763.28587496816
66015,535122.440201616
66016,662191.9092934763
66017,805153.9754670253
66018,501465.301055623
66019,4613.396515026661
66020,479224.9363252686
66021,642469.0934428356
66022,1139312.042093203
66023,677495.692969319
66024,1262847.4376243125
66025,4686.196821629885
66026,475620.92291334254
66027,3883.680907130707
66028,3969.896243889723
66029,447548.41001602326
66030,851224.2950327662
66031,389822.4279819497
66032,311744.9960438372
66033,630502.7662913251
66034,909044.6538066985
66035,627763.7811719023
66036,731711.0105559919
66037,891837.9990662107
66038,1543730.6184530312
66039,253356.5062355901
66040,484052.9145405896
66041,640950.6882163845
66042,5160.294843722833
66043,1182683.2226397432
66044,790077.7477939728
66045,698861.260385686
66046,4437.405540138863
66047,1057261.3293368039
66048,1852005.8923989015
66049,459764.29613472003
66050,710338.3893505806
66051,484432.9322775442
66052,942048.039929464
66053,280063.5334718151
66054,969692.0673323846
66055,685255.4543108806
66056,927534.9349866263
66057,321529.69180536276
66058,735812.068280982
66059,631377.423528616
66060,301967.25354783965
66061,1292128.7528787171
66062,487471.49686641176
66063,566091.7258650825
66064,3586.8251628143057
66065,709461.9043726005
66066,470158.34228319087
66067,1114565.249477675
66068,738552.0753955645
66069,697546.4906301786
66070,3616.6744032160336
66071,401753.5595691478
66072,504018.900092988
66073,487415.97665660625
66074,446183.5696720926
66075,643641.9406761051
66076,4015.7263649537695
66077,640769.9549612034
66078,5204.678998488685
66079,432312.6867426767
66080,2920.547790819383
66081,942545.0456472848
66082,796701.8778156013
66083,787243.0403233004
66084,4567.046856711292
66085,1618944.1227698615
66086,788205.2475196786
66087,538968.8497640296
66088,833507.8987942412
66089,142298.13666496988
66090,453157.51138731797
66091,550697.4877690258
66092,438508.8903088714
66093,2969.999857886423
66094,410261.73255258333
66095,468948.443314569
66096,877127.2549156573
66097,580644.7120986473
66098,425173.9414283575
66099,1272428.5948934923
66100,311049.8137185803
66101,274828.0506688772
66102,494303.79677794105
66103,482919.0671491669
66104,510990.4120009415
66105,5378.993677184669
66106,3255.1861759957587
66107,593105.0111504504
66108,474835.9002904816
66109,612282.5876593027
66110,727250.0410159281
66111,2202024.307661642
66112,4035.764229114478
66113,697393.5770198867
66114,3649.444444401659
66115,616986.0331823303
66116,1033451.8407399183
66117,556247.1696136133
66118,1662045.769638471
66119,2836189.844809717
66120,741553.21955225
66121,658786.2129008729
66122,771346.4630058967
66123,1127735.2278393998
66124,357621.9196927378
66125,489898.2232372586
66126,613666.7954099816
66127,3097.8064258479703
66128,821725.6917700098
66129,924868.7801015214
66130,633081.8987207906
66131,564528.886916857
66132,792044.249010798
66133,558757.0441255295
66134,301365.3826883951
66135,807285.5592136093
66136,540364.8825549969
66137,819115.9262998024
66138,576751.7658553963
66139,1208153.9263495544
66140,572180.7324484135
66141,526629.730896541
66142,3928.7129445668234
66143,1455793.6068041835
66144,503204.9698647116
66145,919046.3777341471
66146,756513.2353537232
66147,670605.8026593816
66148,3934.957523098324
66149,541625.5118028199
66150,416902.66294335976
66151,838771.0554870261
66152,3006.2433015669194
66153,3776.7502302539147
66154,3813.506242910691
66155,878065.1325803603
66156,745239.5214080838
66157,876788.0641031623
66158,1174312.4741054282
66159,525823.8400921504
66160,561110.0230444224
66161,788990.8973769533
66162,618320.15610911
66163,1417925.9128724022
66164,615251.6820612991
66165,382068.34361717914
66166,1465112.3795825513
66167,4274.720081753482
66168,450816.410335535
66169,1118121.7445517648
66170,685670.3610360869
66171,240864.88762607015
66172,733335.9058230048
66173,3787.0222276997633
66174,303356.89511745697
66175,649903.3757541161
66176,495735.6249521592
66177,751166.7796274932
66178,622557.0204169074
66179,2231367.8256362732
66180,303065.63497948524
66181,821864.6018213234
66182,810667.222334809
66183,1177097.695944884
66184,1001924.6353098332
66185,251873.22328723277
66186,1346857.2827114535
66187,612058.8958980019
66188,1588357.5056196842
66189,515739.7933005123
66190,1063680.8180120506
66191,603618.1062678694
66192,3616.6534529585006
66193,3922.028110574391
66194,620576.4956300372
66195,866975.393209287
66196,3197.566453989925
66197,743641.2282297839
66198,397897.24800579203
66199,869861.54656664
66200,1001622.4856096745
66201,2701281.6032105307
66202,784699.1507370063
66203,754391.9117147148
66204,509655.9856949093
66205,417546.45710871415
66206,467332.7754116448
66207,704512.5716860296
66208,1076539.1336417485
66209,735028.7926375075
66210,567726.3685088787
66211,2913.234311453028
66212,671339.8330661856
66213,625080.4820762797
66214,470502.27017827914
66215,342297.63579139835
66216,3932.97327135428
66217,1054419.8247333437
66218,978554.7638537803
66219,723430.6804363433
66220,385146.016274132
66221,3116.62293507763
66222,618366.7561704965
66223,766704.0836488783
66224,523594.92495553516
66225,1011542.3727711904
66226,661837.6303951222
66227,352113.6246275014
66228,504080.94107198255
66229,940669.2497364961
66230,912774.8226647251
66231,296987.62266911945
66232,576010.562110333
66233,886263.728411818
66234,631790.4414704782
66235,890141.2467842611
66236,481551.5765347849
66237,551312.9084286407
66238,375467.6191385688
66239,758472.5668714492
66240,982946.7438696827
66241,399813.1319338143
66242,594430.9835649725
66243,689861.7917914375
66244,540980.0143328776
66245,481077.05053917336
66246,589083.770053171
66247,831077.3088272858
66248,784162.4629579528
66249,706812.3280398886
66250,766351.9564047451
66251,4476.048491667898
66252,1133001.0240470583
66253,623803.2621128154
66254,240817.33431538675
66255,427071.15973046236
66256,777606.4051508438
66257,371919.1286605179
66258,3036.387805931076
66259,664811.2691306478
66260,767162.3710307265
66261,1018054.1831947357
66262,1050668.465399984
66263,433355.6454754148
66264,486653.8984986551
66265,388213.63204279495
66266,6193.179312496369
66267,3438.574454315678
66268,528988.397817479
66269,976545.2331290637
66270,498894.8530840189
66271,407063.27629685984
66272,414365.5199438829
66273,906213.3140772344
66274,439287.259099819
66275,775376.628327337
66276,322920.8904474996
66277,552860.684520682
66278,649398.884756549
66279,898127.7985969206
66280,437701.97744387016
66281,344564.6688199783
66282,654268.0281387743
66283,259541.00530050648
66284,798161.960381654
66285,1397678.6136369694
66286,1176153.992898141
66287,577761.9300393932
66288,1027599.3176217264
66289,5058.628911053157
66290,550610.7125731428
66291,3419.3740806782575
66292,593296.7346194783
66293,468846.2725018719
66294,319987.8441406601
66295,790121.2903352563
66296,3053.650561785147
66297,480076.1327739807
66298,1066686.966382949
66299,429107.74852821283
66300,3466.9650968231454
66301,516999.3112504452
66302,3838.5983707282267
66303,4843.682424467899
66304,510127.38988986594
66305,595292.5922736342
66306,454187.44596182485
66307,994064.9583861278
66308,2318569.1961234864
66309,1236892.5443324659
66310,754348.2214942601
66311,819704.0130983341
66312,453081.8866329433
66313,1711788.3468318488
66314,474765.5574637417
66315,824790.2163937995
66316,759094.5272273374
66317,417145.32693877345
66318,312060.6336045131
66319,1619040.0508144598
66320,880452.4004359926
66321,658456.2526650053
66322,929580.882375952
66323,696896.3312506952
66324,754703.695230762
66325,673002.6563569541
66326,503791.1531217342
66327,560163.9390269226
66328,445788.4045618444
66329,591336.5362191909
66330,1042172.0936683081
66331,475580.89094457263
66332,4206.30568018424
66333,1332765.4285462631
66334,3155.2405292123403
66335,1199683.5180885668
66336,2899.4384122100582
66337,272575.2578374743
66338,4349.283081088083
66339,3448.584743282672
66340,1120362.5751646163
66341,319400.51369751594
66342,568912.275351953
66343,1452716.2291744167
66344,499291.4347443581
66345,1005839.8032423157
66346,887527.3282161122
66347,1347786.6977301566
66348,920877.8515828786
66349,407904.2448661421
66350,747629.1784554509
66351,675095.9066927908
66352,860423.5546761365
66353,4000.7121231736496
66354,573545.539962326
66355,602791.8481364679
66356,4202.9920189605555
66357,400970.6963583354
66358,519765.2012245604
66359,3667.1710871343
66360,3884.2004270140155
66361,608920.0116649272
66362,1363439.8513672675
66363,479538.6516424121
66364,271183.2489481681
66365,1037027.7045704755
66366,449445.9414881693
66367,979255.4126839062
66368,933075.6275022811
66369,626115.4642824957
66370,387491.1441503675
66371,604134.6325820874
66372,3205.4804009349355
66373,907574.9703852166
66374,3331.979297765251
66375,489493.9795653327
66376,604338.550029229
66377,452634.3660000412
66378,418872.24572081584
66379,595251.3051830347
66380,3629.4042340475294
66381,4131.42000978506
66382,815826.3521325999
66383,3153.865893415777
66384,517478.24446157325
66385,1164048.3352567854
66386,705781.1269430824
66387,463406.4067894763
66388,899854.2677764181
66389,829980.3548304593
66390,516648.6101516877
66391,1221399.6211251288
66392,905807.8133948492
66393,697173.0086513781
66394,893758.3746227784
66395,2817.965757852455
66396,3248.050036493763
66397,444092.69357374875
66398,3638.8272605375114
66399,3942.0067814939425
66400,2785.90930182583
66401,3812.0599149912905
66402,565392.6396487729
66403,541203.4194390429
66404,882193.1722636701
66405,780924.0018147506
66406,544892.7699203383
66407,569350.9111214309
66408,973584.2168180541
66409,692687.5705866002
66410,747781.2361039622
66411,1076988.3078498172
66412,434270.1593559878
66413,808032.5438450639
66414,794847.580628511
66415,678012.4130407748
66416,459849.0212587986
66417,455034.79123456095
66418,4801.74870160853
66419,904444.7318695677
66420,603370.8052202055
66421,2880.766919609163
66422,3134.9035262433576
66423,5235.676386349225
66424,714114.0672897277
66425,482664.806876905
66426,798811.1550293268
66427,936916.4386690272
66428,393896.15009625984
66429,930513.6756256808
66430,676161.1129601045
66431,627420.9083353634
66432,782552.5131127847
66433,5293.453535416956
66434,3229.2795516339597
66435,405580.3442616639
66436,876306.5020113544
66437,3602.989841414852
66438,1276296.5914465582
66439,596030.2125244252
66440,3507.0170420317095
66441,5717.8740825777095
66442,1052327.0000110904
66443,898360.5520395772
66444,3450.850856816249
66445,531187.466822171
66446,385376.50040973333
66447,1316542.5710248
66448,494226.7672555877
66449,394565.04218727775
66450,927810.6330378087
66451,666485.8807385307
66452,509334.67924029223
66453,1923631.8692404868
66454,750596.153126947
66455,1339925.6969592331
66456,649076.5732589248
66457,1188539.8959616355
66458,3641.9234359037946
66459,1117424.6551336686
66460,781998.2112085633
66461,715615.7651739526
66462,882601.7519559367
66463,539564.9877479826
66464,906866.5834126301
66465,1012217.2383913832
66466,487942.33739925845
66467,307084.54909505
66468,392030.2445514525
66469,343709.6576695932
66470,701551.0386455981
66471,543616.2186152902
66472,3775.3969015644902
66473,664926.5527535296
66474,340999.8702472032
66475,456063.9396537571
66476,813904.2766199062
66477,508691.22267555754
66478,4146.7838342875475
66479,594224.6802262372
66480,623832.239287014
66481,523645.7406560939
66482,429047.9974021541
66483,478390.858238298
66484,1211713.6124660845
66485,4902.6778341316385
66486,547848.2466326131
66487,975014.6536513682
66488,763457.459210813
66489,531814.6587419488
66490,262464.3450107547
66491,3245.2316285255674
66492,951482.6106309998
66493,729994.2899601794
66494,399842.10919184185
66495,582901.1207198729
66496,456739.0586116766
66497,588654.0741611329
66498,3510.386536194799
66499,914004.9142176089
66500,757766.6286171639
66501,958439.0704293827
66502,4194.183112322334
66503,395655.35799501673
66504,491795.10919218743
66505,3601.5330905143987
66506,903311.9967379937
66507,992044.057117565
66508,3056.911873815597
66509,841628.1481921588
66510,4159.225279003894
66511,814121.2503027775
66512,388990.2188487086
66513,1428615.7467691638
66514,626610.1310153942
66515,358570.9383740832
66516,865442.6651043064
66517,499642.67137902085
66518,598547.4742313641
66519,935528.7224478318
66520,502031.86653920374
66521,992016.0412761403
66522,2684.80839115032
66523,976071.986196597
66524,1154655.4559913178
66525,1018909.5809486991
66526,4456.929006306338
66527,251155.1448037272
66528,1724459.5520926563
66529,616864.1081739324
66530,3759.4270285752295
66531,731480.3901765905
66532,338705.8199799523
66533,3833.963545155975
66534,385744.41690521664
66535,1732277.9995730368
66536,507028.1092211313
66537,3938.9773657214087
66538,571713.4969653195
66539,793014.4114854783
66540,3747.1982292294156
66541,1106332.88468613
66542,547661.5225104869
66543,842142.172930276
66544,558010.8305223592
66545,805411.6260728344
66546,646093.2854005903
66547,578341.8323740356
66548,556307.8202322284
66549,752921.9445624639
66550,494864.21260504174
66551,3327.377107756953
66552,715306.7336639399
66553,532030.7932759592
66554,361236.35442836216
66555,306528.05920625397
66556,565173.2353753971
66557,471392.1732933135
66558,942147.6081550713
66559,1116995.3704408247
66560,246229.7728261392
66561,5591.784971512055
66562,1001894.7113226893
66563,400219.36406456004
66564,1528182.97813931
66565,3406.9437497718413
66566,410362.7655165624
66567,1134903.3190724615
66568,596915.5797325885
66569,631700.2841241336
66570,688462.6006267866
66571,418127.1885395096
66572,651412.2781467041
66573,1070391.0362721444
66574,378309.5470008305
66575,1887423.8649197158
66576,792801.6874897914
66577,676740.4539249853
66578,5640.092849442987
66579,553661.7649750615
66580,558326.8035062887
66581,3495.8547885929506
66582,3119.478590812088
66583,5558.527389657137
66584,451404.7463208891
66585,491843.7037027534
66586,977646.3113523807
66587,374715.6672976816
66588,528339.9991320582
66589,1241565.31803204
66590,639334.2654953074
66591,808137.7822448928
66592,1529756.9865879111
66593,691898.0430350237
66594,545108.5524359056
66595,992417.6840819536
66596,665329.587826972
66597,842624.6979867513
66598,580040.5850338343
66599,875590.2920661634
66600,4374.024964544018
66601,512032.1770086093
66602,791014.2662531257
66603,398357.0252757137
66604,628337.5052657188
66605,3788.1688335698796
66606,652625.1519455742
66607,559815.591915944
66608,643033.07483499
66609,460993.9972860943
66610,470427.33763785637
66611,184692.17888716268
66612,896049.9898182536
66613,412987.37835424347
66614,448323.9897308222
66615,4304.661472658863
66616,486393.15667793714
66617,3938.849872737646
66618,416721.2664205961
66619,618595.0821279367
66620,609297.938191823
66621,3413882.8363236026
66622,458472.51966622146
66623,750907.8370617474
66624,879912.3216194563
66625,2863.212712894792
66626,814329.7773702823
66627,602502.5435550233
66628,572336.7911210043
66629,584209.2247129763
66630,703879.4985768972
66631,635798.0413408489
66632,576866.8720683213
66633,478857.8156935417
66634,740753.0311561554
66635,532873.2562916781
66636,3825.975361043684
66637,451882.19070613757
66638,697474.7896388181
66639,729067.158423603
66640,3691.782806868079
66641,672458.0622015746
66642,676148.4984435256
66643,407499.0901204786
66644,1427750.9154459937
66645,516045.97884667345
66646,541300.9367150398
66647,866133.4839206903
66648,426342.1026827502
66649,629811.0525775189
66650,321157.151859748
66651,2747.8508690360973
66652,5404.2026298667615
66653,703978.402449634
66654,1026318.3289898718
66655,3951.729074629462
66656,948491.3512630685
66657,904142.9688651537
66658,968533.28207029
66659,543894.47739181
66660,1230342.4024732828
66661,457479.88870265684
66662,650399.2367603882
66663,832469.6694487724
66664,3884.8616658534934
66665,2820.805201277897
66666,697028.5161814023
66667,781148.6539840741
66668,3716.1037598436233
66669,776892.3943483722
66670,1034819.4048120542
66671,536017.48169498
66672,407272.27545119985
66673,1850463.928181986
66674,983907.499857762
66675,334132.6471007489
66676,1010472.9668096239
66677,384791.0694205293
66678,627961.6787265366
66679,429642.0390802448
66680,336724.34763075213
66681,609826.9616304379
66682,573027.7633422606
66683,596931.4866087445
66684,964238.6166388243
66685,401783.48020800966
66686,1433174.7682429913
66687,622478.7389970435
66688,1214346.1717878762
66689,777210.9631945734
66690,1097291.268012195
66691,381436.9772107425
66692,501794.24574500724
66693,460836.81651660363
66694,4109.862921805606
66695,305832.93849620037
66696,764841.1574643697
66697,457768.04935975187
66698,885668.304952803
66699,770432.2533885514
66700,985214.5766078524
66701,635111.0342792562
66702,333287.12849361537
66703,922871.0084507242
66704,531080.6717353909
66705,919131.0476894904
66706,607946.4967292413
66707,669454.5856860661
66708,3088.323055359849
66709,415131.52028089674
66710,1078826.8200861523
66711,2945.309216566182
66712,531785.5983149741
66713,513022.6413063149
66714,638725.8317529953
66715,3980.2312906330917
66716,362169.31110745965
66717,580508.5123314041
66718,549419.3979965394
66719,3214.3176687667765
66720,813442.1110750153
66721,931353.2950571704
66722,1051371.9898886418
66723,570887.8404703587
66724,578895.4221441133
66725,519576.9523824202
66726,3698.2755030506833
66727,426253.5629198316
66728,5194.589821040944
66729,562538.0755986661
66730,721563.4816124258
66731,509400.37631637376
66732,465677.70727369975
